brand,title,type,price,available,sold,revenue,country,size_ml,price_category
Juicy Couture,JUICY COUTURE SOLID PERFUME STICK for Women 0.17 oz Mini NEW Free Ship,Eau de Parfum,5.65,6,178,1005.7,United States,5.0,Budget
Dolce & Gabbana,Dolce & Gabbana Light Blue 6.7 fl oz Eau De Toilette Spray Women's New & Sealed,Eau de Toilette,53.99,9,3,161.97,United States,198.0,Midrange
Clubman Pinaud,Blue Waltz Perfume 0.63 fl oz,Eau de Parfum,8.34,10,409,3411.06,United States,19.0,Budget
Lomani,SPICE ADDICT PRIVATE COLLECTION BY LOMANI EDP  Spray 3.3 oz-100 ml NEW & SEALED.,Eau de Parfum,84.0,10,0,0.0,United States,100.0,Prestige
Tommy Hilfiger,TOMMY GIRL by TOMMY HILFIGER for Women 0.5 oz Eau de Toilette Spray NEW IN BOX,Eau de Toilette,11.95,8,14,167.29999999999998,United States,15.0,Budget
Dolce & Gabbana,Dolce&Gabbana Light Blue Forever for Women 3.38 fl oz Eau de Parfum Spray,Eau de Parfum,45.11,3,5,225.55,United States,100.0,Midrange
Dolce & Gabbana,Light Blue by Dolce & Gabbana for women EDT 3.3 / 3.4 oz SEALED NEW,Eau de Toilette,28.85,7,82,2365.7000000000003,United States,101.0,Budget
Liz Claiborne,Curve Crush by Liz Claiborne EDT Perfume for Women 3.3 / 3.4 oz New In Box,Eau de Toilette,22.23,10,3584,79672.32,United States,101.0,Budget
Lancôme,La Vie Est Belle INTENSEMENT by Lancome EDP for Women 3.4 oz /100ml *NEW IN BOX*,Eau de Parfum,74.99,10,160,11998.4,United States,100.0,Midrange
Banana Republic,Banana Republic Wildbloom Vert 3.4 oz EDP Perfume for Women New In Box,Eau de Parfum,20.3,6,998,20259.4,United States,101.0,Budget
Lolita Lempicka,Lolita Lempicka by Lolita Lempicka 3.4 oz EDP Perfume for Women New In Box,Eau de Parfum,39.82,10,2143,85334.26,United States,101.0,Midrange
Montale,Roses Musk by Montale perfume for women EDP 3.3 / 3.4 oz New In Box,Eau de Parfum,55.66,23,268,14916.88,United States,101.0,Midrange
Estée Lauder,Knowing by Estee Lauder 2.5 oz EDP Perfume for Women New In Box,Eau de Parfum,42.69,10,868,37054.92,United States,74.0,Midrange
Britney Spears,Believe by Britney Spears 3.3 / 3.4 oz EDP Perfume for Women NEW IN BOX,Eau de Parfum,22.36,46,177,3957.72,United States,101.0,Budget
Dolce & Gabbana,Dolce & Gabbana Light Blue 1.7 oz./ 50 ml. Eau de Toilette Spray for Women New,Eau de Toilette,38.0,10,11,418.0,United States,50.0,Midrange
Issey Miyake,L'eau D'Issey by Issey Miyake EDT Perfume for Women 1.6 oz New In Box,Eau de Toilette,31.87,6,258,8222.460000000001,United States,47.0,Midrange
MAC,"M.A.C TURQUATIC Fragrance Blend Parfume Spray, 0.68 Fl Oz. / 20 mL, New In Box",Eau de Parfum,29.5,5,7,206.5,United States,20.0,Budget
Parfums De Marly,1 Vial SEDLEY by PARFUMS DE MARLY for Women 0.05 oz 1.5 ml Eau de Parfum Spray,Eau de Parfum,8.99,5,126,1132.74,United States,5.0,Budget
Unknown,L'Imperatrice 3 by D&G 3.3 oz 100ml Eau de Toilette Perfume for Women New In Box,Eau de Toilette,32.99,4,14,461.86,Hong Kong,100.0,Midrange
Thierry Mugler,Alien by Thierry Mugler 3.4 oz EDP Refill Perfume for Women New In Box,Eau de Parfum,76.34,3,92,7023.280000000001,United States,101.0,Midrange
Versace,Bright Crystal de Versace Eau de Toilette 3.0 EE. UU. fl. oz. / Spray Mujer 90 ml-,Eau de Toilette,29.99,10,0,0.0,Estados Unidos,90.0,Budget
Versace,Yellow Diamond by Gianni Versace for women EDT 3.0 oz New Tester,Eau de Toilette,37.63,12,1909,71835.67,United States,89.0,Midrange
Salvatore Ferragamo,SALVATORE FERRAGAMO POUR FEMME edp Perfume for women 3.4 / 3.3 oz New in Box,Eau de Parfum,29.25,56,1347,39399.75,United States,98.0,Budget
Clinique,Happy by Clinique Women's Eau de Parfum - 100ml,Eau de Parfum,23.89,10,1,23.89,United States,100.0,Budget
Versace,Mini Versace Dylan Blue Pour Femme 0.17 oz EDP Perfume for Women New In Box,Eau de Parfum,9.39,10,336,3155.04,United States,5.0,Budget
Yves Saint Laurent,Mon Paris by Yves Saint Laurent Eau De Parfum 3oz 90ml Perfume New Sealed in Box,Eau de Parfum,34.99,6,18,629.82,Taiwan,90.0,Midrange
Anna Sui,Anna Sui Ladies Sky EDT 2.5 oz (Tester) Fragrances 085715064172,Eau de Parfum,32.39,3,4,129.56,United States,74.0,Midrange
Dolce & Gabbana,Dolce & Gabbana Light Blue 3.3 /3.4 oz Women’s Eau de Toilette Spray New Sealed,Eau de Toilette,29.75,9,108,3213.0,United States,101.0,Budget
Jimmy Choo,Jimmy Choo Rose Passion By Jimmy Choo for her EDP 3.3 / 3.4 oz New Tester,Eau de Parfum,36.94,214,30,1108.1999999999998,United States,101.0,Midrange
Givenchy,Givenchy L'interdit Nocturnal Jasmine 50ml / 1.7 oz EDP Spray Edition Millesime,Eau de Toilette,94.99,2,4,379.96,United States,50.0,Prestige
Yves Saint Laurent,Yves Saint Laurent Mon Paris Eau De Parfum 3 oz/90 ml for Women,Eau de Parfum,36.68,10,5,183.4,United States,90.0,Midrange
Giorgio Armani,Armani Si by Giorgio Armani Eau De Parfum 3.4 fl oz Spray Women's New & Sealed,Eau de Parfum,41.99,2,3,125.97,United States,101.0,Midrange
Lattafa,Yara by Lattafa Perfumes Femme Concentrated Oil Fragrance Roll-On (10mL),Eau de Parfum,7.2,10,128,921.6,United States,10.0,Budget
Carolina Herrera,GOOD GIRL NEW YORK By CAROLINA HERRERA Dot Drama Black EDP  2.7 Fl Oz/80ml,Eau de Parfum,139.99,3,43,6019.570000000001,India,80.0,Prestige
Baby Phat,Baby Phat Goddess by Kimora Lee Simmons 1.7oz  EDP Spray Perfume  (Pink) Rare,Eau de Parfum,79.95,3,1,79.95,United States,50.0,Midrange
Lancôme,Lancome Idole Now 3.4oz / 100ml Eau De Parfum Spray For Women New In Box,Eau de Parfum,69.99,4,23,1609.77,Hong Kong,100.0,Midrange
Jo Malone,"Jo Malone London English Pear & Sweet Pea Cologne, Large Size 3.4oz/100mL,NEW",Cologne,99.0,2,2,198.0,United States,100.0,Prestige
Lancôme,Lancome Tresor 3.4 oz EDP Romantic Women's Perfume Spray Timeless Fragrance,Eau de Parfum,44.99,10,9,404.91,United States,101.0,Midrange
Ariana Grande,Cloud by Ariana Grande 3.4 oz EDP Perfume for Women New in Box 2-5 Days Delivery,Eau de Parfum,29.6,6,20,592.0,Pakistan,101.0,Budget
Mem,Complete Set of 7 Love's Baby Soft by MEM  Unboxed Original 90s pl read below,Cologne,28.0,10,6,168.0,United States,100.0,Budget
Maison Margiela,Maison Margiela Replica Sailing Day Eau de Toilette 3.4 oz New in Box US,Eau de Toilette,48.88,10,48,2346.2400000000002,United States,101.0,Midrange
Escada,Escada Santorini Sunrise by Escada Eau De Toilette Spray 3.4oz/100ml for Women,Eau de Parfum,38.01,10,32,1216.32,United States,100.0,Midrange
Khadlaj,Shiyaaka KHADLAJ 100ML 3.4.OZ EAU DE PARFUM SPRAY,Eau de Parfum,38.0,1,8,304.0,United States,100.0,Midrange
Ariana Grande,Cloud by Ariana Grande Perfume 3.4 oz Eau de Parfum EDP for Women BRAND NEW!!,Eau de Parfum,32.0,9,10,320.0,United States,101.0,Midrange
Burberry,Burberry Goddess EDP Eau De Parfum Spray 3.3 oz New In Sealed Box GIFT,Eau de Parfum,95.0,10,0,0.0,United States,98.0,Prestige
Gwen Stefani,L Lamb By Gwen Stefani Perfume Women 3.4 oz 100ML EDP Spray (T) Very Rare!,Eau de Parfum,150.0,1,62,9300.0,United States,100.0,Prestige
Jimmy Choo,"I Want Choo Forever by Jimmy Choo, 3.3 oz EDP Spray for Women",Eau de Parfum,58.62,10,48,2813.7599999999998,United States,98.0,Midrange
Kate Spade,LIVE COLORFULLY SUNSET by Kate Spade women perfume 3.4 oz 3.3 edp NEW TESTER,Eau de Parfum,20.93,1,243,5085.99,United States,101.0,Budget
Dior,Miss Dior Rose N'Roses by Christian Dior for women EDT 3.3 / 3.4 oz New In Box,Eau de Toilette,85.67,1,85,7281.95,United States,101.0,Prestige
Marc Jacobs,Daisy Marc Jacobs Eau So Fresh POP 2.5 oz/ 75 ml EDT Spray for Women. New in Box,Eau de Toilette,74.99,10,13,974.8699999999999,United States,75.0,Midrange
Unknown,50ml Pheromone Perfume Spray for Women Lady Attractant Men Long Lasting Gifts,Eau de Parfum,8.99,10,120,1078.8,United States,50.0,Budget
Burberry,Burberry Her 3.3 oz EDT eau de toilette Spray Womens Perfume 100 ml New In Box,Eau de Toilette,49.99,10,22,1099.78,Taiwan,100.0,Midrange
Jo Malone,Jo Malone Orris & Sandalwood Cologne Intense Women's Eau de 3.4 fl oz/100ml,Cologne,86.99,4,6,521.9399999999999,United States,101.0,Prestige
Chloé,Nomade by Chloe perfume for women EDP 2.5 oz New In Box,Eau de Parfum,67.14,4,124,8325.36,United States,74.0,Midrange
Dolce & Gabbana,Light Blue Summer Vibes by Dolce & Gabbana 3.3 oz EDT Perfume Women New In Box,Eau de Toilette,52.38,10,27,1414.26,United States,98.0,Midrange
Dossier,Dossier Citrus Peony Eau de Parfum. Size: 50ml / 1.7oz,Eau de Parfum,22.0,10,18,396.0,United States,50.0,Budget
Jo Malone,Jo Malone Saffron Cologne Intense Spray Women's Eau de 3.4 fl oz/100ml,Cologne,86.99,5,5,434.95,United States,101.0,Prestige
Juliette Has A Gun,"Juliette Has a Gun PEAR INC. 1.7 oz. Eau de Parfum Spray, New in Sealed Box",Eau de Parfum,54.95,10,18,989.1,United States,50.0,Midrange
Chanel,Chanel Chance Eau Fraiche EDT Eau de Toilette Spray 3.4 Oz 100 Ml (Sealed Box),Eau de Toilette,115.22,8,5,576.1,United States,100.0,Prestige
Jeanne Arthes,Jeanne Arthes Boum Candy Land Eau de Parfum Women Vanille Sa Pomme d'Amour 100ml,Eau de Parfum,29.66,10,163,4834.58,Bulgaria,100.0,Budget
Burberry,BURBERRY LONDON WOMEN *CLASSIC* 0.15 oz / 4.5 ML Eau De Parfum Miniature In Box,Eau de Parfum,11.49,10,20,229.8,United States,5.0,Budget
Britney Spears,Circus Fantasy by Britney Spears 3.3 oz EDP Perfume for Women New In Box,Eau de Parfum,19.75,4,194,3831.5,United States,98.0,Budget
Avon,SWEET HONESTY BY AVON | DISCONTINUED 1.7 OZ COLOGNE SPRAY  FREE FAST SHIPPING,Cologne,16.95,10,90,1525.5,United States,50.0,Budget
Clean,CLEAN RESERVE Six Piece Spray Travel Layering Collection Perfume 6 X 5ml/0.17oz,Eau de Parfum,23.89,7,82,1958.98,United States,5.0,Budget
Gucci,Gucci Flora Eau De Parfum 3 Pcs Set  / New With Box,Eau de Parfum,52.99,10,4,211.96,United States,100.0,Midrange
Dolce & Gabbana,"Light Blue by Dolce & Gabbana, 6.7 oz EDT Spray for Women",Eau de Toilette,65.55,10,1355,88820.25,United States,198.0,Midrange
Juliette Has A Gun,VANILLA VIBES BY JULIETTE HAS A GUN-EDP-SPRAY-3.3 OZ-100 ML-AUTHENTIC-U/B-FRANCE,Eau de Parfum,56.99,2,2,113.98,United States,100.0,Midrange
Lancôme,Idole by Lancome Eau de Parfum EDP Perfume for Women 2.5 oz New in Box,Eau de Parfum,49.99,10,22,1099.78,United States,74.0,Midrange
Ralph Lauren,Ralph Lauren ROMANCE Women 6.7 oz 200 ml Sensuous Body Moisturizer Lotion Sealed,Body Care,28.4,10,65,1846.0,United States,200.0,Budget
Elizabeth Arden,ARDEN BEAUTY by Elizabeth Arden 3.3 / 3.4 oz EDP for Women New In Box Sealed,Eau de Parfum,16.82,111,662,11134.84,United States,101.0,Budget
Jean Paul Gaultier,JEAN PAUL GAULTIER CLASSIQUE edt perfume spray 3.3 oz 3.4 Women NEW tester,Eau de Toilette,58.94,95,129,7603.259999999999,United States,98.0,Midrange
Carolina Herrera,Carolina Herrera Good Girl BLUSH Womens Perfume EDP Mini 0.24 oz NWOB,Eau de Parfum,24.99,6,55,1374.4499999999998,United States,7.0,Budget
Givenchy,Amarige by Givenchy EDT Perfume for Women 3.3 / 3.4 oz Brand New Tester,Eau de Toilette,45.98,1,425,19541.5,United States,101.0,Midrange
Victoria's Secret,Victoria's Secret Bombshell FINE Body LOTION Fragrance Perfume 250ml,Body Care,18.5,5,2,37.0,United States,250.0,Budget
Daddy Yankee,Dyamante by Daddy Yankee 3.4 oz Eau De Parfum Spray for women New in box,Eau de Parfum,12.15,6,533,6475.95,United States,101.0,Budget
Carolina Herrera,Good Girl Perfume by Carolina Herrera 5.1 oz. Eau de Parfum Spray. New. NO Box,Eau de Parfum,89.99,10,285,25647.149999999998,United States,151.0,Prestige
Classic Erotica,Pure Instinct Pheromone Oil For Her .5oz,Eau de Parfum,13.12,10,96,1259.52,United States,15.0,Budget
Avon,Avon Women Fragrance Perfume Spray HAIKU 1.7oz  New In Box| FREE Travel spray,Eau de Parfum,16.89,10,177,2989.53,United States,50.0,Budget
Pacifica,Pacifica Tahitian Gardenia Perfume - Purse Travel Rollerball .33oz/10ml,Eau de Parfum,14.9,10,56,834.4,United States,10.0,Budget
Dior,NIB {Dior} Miss Dior Rose N Roses Women's Eau de Toilette Miniature 0.17 fl oz,Eau de Toilette,19.48,10,4,77.92,United States,5.0,Budget
Bvlgari,New Women's EDT Perfume Bvlgari Omnia Paraiba Eau De Toilette Spray 2.2 oz,Eau de Toilette,33.86,8,18,609.48,China,65.0,Midrange
Jo Malone,Jo Malone London English Pear & Sweet Pea Cologne travel size 9ml/0.3fl.oz NEW!!,Cologne,16.99,10,39,662.6099999999999,United States,9.0,Budget
Bvlgari,BVLGARI ROSE GOLDEA BLOSSOM DELIGHT EAU DE PARFUM 0.5OZ 15ML VAPORISATEUR  SPRAY,Eau de Parfum,24.5,10,18,441.0,United States,15.0,Budget
Versace,Versense By Versace EDT For Women 3.4 oz / 100 ml *NEW*,Eau de Toilette,38.99,10,19,740.8100000000001,United States,100.0,Midrange
Montale,Montale Intense Cafe by Montale  EAU DE PARFUM SPRAY 3.4 OZ NEW IN BOX,Eau de Parfum,65.5,1,46,3013.0,United States,101.0,Midrange
Hugo Boss,Boss Ma Vie Pour Femme by Hugo Boss 2.5 oz EDP Perfume for Women New In Box,Eau de Parfum,29.79,10,541,16116.39,United States,74.0,Budget
Dolce & Gabbana,The Only One by Dolce & Gabbana perfume for women EDP 3.3 / 3.4 oz New Tester,Eau de Parfum,50.22,8,380,19083.6,United States,101.0,Midrange
Montblanc,Montblanc - Signature Eau De Parfum Spray  50ml/1.7oz,Eau de Parfum,31.01,3,6,186.06,United States,50.0,Midrange
Dossier,Dossier Gourmand White Flowers 1.7 oz Cologne Spray New No Box,Eau de Parfum,22.99,10,23,528.77,United States,50.0,Budget
Christian Audigier,Ed Hardy by Christian Audigier Perfume for Women edp 3.4 oz Brand New In Box,Eau de Parfum,22.9,10,3510,80379.0,United States,101.0,Budget
Mancera,Red Tobacco by Mancera 4 oz EDP Perfume for Men New in Box,Eau de Parfum,55.99,10,25,1399.75,Taiwan,118.0,Midrange
Snif,"Snif : Sweet Ash .07 FL. OZ. - Juniper, Fir Balsam, White Moss & Cedarwood",Eau de Parfum,14.95,10,0,0.0,United States,2.0,Budget
Estée Lauder,Estee Lauder Beautiful Perfume Eau de Parfum Spray 1 oz 30ml (SEALED AUTHENTIC!),Eau de Parfum,23.99,8,26,623.74,United States,30.0,Budget
Marc Jacobs,"Daisy Eau So Fresh by Marc Jacobs 4.25 Oz / 125 Ml – EDP Spray, Sealed",Eau de Toilette,39.99,5,32,1279.68,United States,125.0,Midrange
Jessica Simpson,Fancy Love by Jessica Simpson 8 oz Body Mist for Women Brand New,Eau de Parfum,10.98,10,279,3063.42,United States,237.0,Budget
Dolce & Gabbana,Dolce & Gabbana Pour Femme 3.3 / 3.4 oz EDP Perfume for Women Brand New Tester,Eau de Parfum,41.34,2,171,7069.14,United States,101.0,Midrange
Bath & Body Works,Bath and Body Works NIB Black Amethyst Perfumes,Eau de Parfum,50.0,3,3,150.0,United States,100.0,Midrange
Kilian,2 Kilian Good Girl Gone Bad Eau De Parfum Mini 1.5mL + Le Rouge Lip Travel Set,Eau de Parfum,9.9,6,2,19.8,United States,5.0,Budget
Donna Karan,Donna Karan Cashmere Mist 3.4 oz / 100ml Women Eau de Parfum Brand New Sealed,Eau de Parfum,29.95,8,1239,37108.049999999996,United States,100.0,Budget
Escada,ESCADA Island Kiss 3.4oz (100 ml) Eau de Toilette Spray - NEW,Eau de Parfum,54.9,1,10,549.0,United States,100.0,Midrange
Rasasi,Rasasi Ladies Daarej EDP Spray 3.4 oz Fragrances 614514177013,Eau de Parfum,18.79,3,5,93.94999999999999,United States,101.0,Budget
Issey Miyake,NEW! L'eau D'Issey by Issey Miyake 0.84 oz EDT Perfume for Women 5B,Eau de Toilette,21.0,3,2,42.0,United States,25.0,Budget
Clinique,"Aromatics Elixir by Clinique, 3.4 oz Perfume Spray for Women",Eau de Parfum,34.17,10,349,11925.33,United States,101.0,Midrange
The Body Shop,The Body Shop 'White Musk Libertine' Eau De Toilette 2oz/60ml New,Eau de Toilette,19.3,10,10,193.0,United States,60.0,Budget
Givenchy,Givenchy Dahlia Divin For Women Eau de Parfum Spray 2.5 fl oz / 75ML EDP,Eau de Parfum,70.0,6,6,420.0,United States,74.0,Midrange
Five Star Fragrance,Light Blue 6.7 oz / 200mL Women's Eau De Toilette Spray Perfume Brand New Sealed,Eau de Toilette,40.99,10,14,573.86,United States,200.0,Midrange
Pink Sugar,Premium Fragrance Body Oil PINK SUGAR for Women 16 oz,Others,33.5,10,11,368.5,United States,473.0,Midrange
Jimmy Choo,Jimmy Choo Illicit 2 oz EDP Perfume for Women New In Box,Eau de Parfum,28.18,10,131,3691.58,United States,59.0,Budget
Robert Piguet,FRACAS by Robert Piguet Parfum Mini Women Splash 0.14 oz. No Box  New & RARE(P44,Eau de Parfum,23.99,10,95,2279.0499999999997,United States,4.0,Budget
Khadlaj,Khadlaj Hareem Al Sultan Gold Concentrated Oil Perfume 35 ml Women Spray,Eau de Parfum,25.99,10,49,1273.51,United States,35.0,Budget
Lattafa,Lattafa Yara Women's Floral Perfume 5mL Samples Long Lasting Sweet,Eau de Parfum,9.99,7,13,129.87,United States,5.0,Budget
Michael Kors,Michael Kors Silky Body Lotion 2.5 oz / 75 ml NEW,Body Care,29.99,10,283,8487.17,United States,75.0,Budget
Elizabeth & James,Elizabeth & James Nirvana Rose 0.34 oz eau de parfum rollerball NIB,Eau de Parfum,10.99,10,104,1142.96,United States,10.0,Budget
Oscar De La Renta,OSCAR by Oscar de la Renta for women EDT 6.7 oz New in Box,Eau de Toilette,43.39,1,678,29418.420000000002,United States,198.0,Midrange
Gucci,Gucci Flora Gorgeous Gardenia 3.3 oz EDP Perfume for Women New In Box,Eau de Parfum,84.98,10,272,23114.56,United States,98.0,Prestige
Coach,Coach Poppy Women's Eau de Parfum Spray 3.4 Oz Fragrance New Sealed,Eau de Parfum,30.99,5,68,2107.3199999999997,United States,101.0,Midrange
Victoria's Secret,Victoria's Secret Bombshell Escape Eau De Parfum 3.4oz,Eau de Parfum,55.0,2,8,440.0,United States,101.0,Midrange
Liz Claiborne,Discontinued REALITIES By Liz Claiborne 3.4oz Eau De Parfum (True Photo),Eau de Parfum,54.0,10,163,8802.0,United States,101.0,Midrange
Moschino,I Love Love Cheap and Chic by Moschino EDT For Women 100 ml *NEW*,Eau de Toilette,24.99,3,25,624.75,United States,100.0,Budget
Al Wataniah,Attar Al Wesal EDP Perfume By Al Wataniah 100 ML🥇Hot New Super Rich Fragrance🥇,Eau de Parfum,39.99,10,79,3159.21,United States,100.0,Midrange
Burberry,BURBERRY BODY EDP 2.0ml .06fl oz x 5 PERFUME SPRAY SAMPLE VIALS,Eau de Parfum,10.0,10,150,1500.0,United States,2.0,Budget
Elie Saab,Elie Saab Girl of Now Shine EDP 1.0 oz Fragrances 7640233340233,Eau de Parfum,34.77,3,4,139.08,United States,30.0,Midrange
Valentino,VALENTINO Perfume Travel Spray 10ml (Choose Your Scent) Combined Shipping,Eau de Parfum,20.95,7,238,4986.099999999999,United States,10.0,Budget
Sol De Janeiro,"Sol De Janeiro Rio Perfume Mist 1fl.oz./30ml Travel Size, Individual Sprays",Eau de Parfum,16.99,10,14,237.85999999999999,United States,30.0,Budget
Gwen Stefani,L.A.M.B by Gwen Stefani LAMB perfume 0.17 oz / 5 ml EDP for Women,Eau de Parfum,28.99,6,42,1217.58,United States,5.0,Budget
Avon,Two pcs set Avon Classic Odyssey cologne PERFUME Spray 1.7 oz/Free travel spray,Cologne,16.89,10,179,3023.31,United States,50.0,Budget
Chanel,Chanel Coco Mademoiselle Eau De Parfum  Sample 5ml,Eau de Parfum,16.99,3,1,16.99,United States,5.0,Budget
Aerin,"Aerin Mediterranean Honeysuckle Tiare Summer Edition Sample Spray .05oz, 1.5ml",Eau de Parfum,11.89,5,16,190.24,United States,5.0,Budget
Kate Spade,WALK ON AIR by Kate Spade for Women FRAGRANCE MIST 8.4 oz 250 ml NEW AS PICTURE,Eau de Parfum,13.75,5,221,3038.75,United States,250.0,Budget
Juicy Couture,JUICY COUTURE DUO: VIVA LA JUICY W EDP  / VIVA LA JUICY GOLD COUTURE W EDP (5ML),Eau de Parfum,12.0,8,10,120.0,United States,5.0,Budget
Yves Saint Laurent,New YSL Mon Paris Eau De Parfum 3 oz/90ml Yves Saint Laurent EDP Spray for Women,Eau de Parfum,35.88,8,3,107.64000000000001,China,90.0,Midrange
Versace,Versace Dylan Purple Women EDP 3.4 Oz Spray lotion Shower gel & Mini 4 Pc Set,Eau de Parfum,92.95,5,34,3160.3,United States,101.0,Prestige
Unknown,Narciso Rodriguez Musc Noir Rose 3.3 Oz /100ml Eau de Parfum for Women New Us,Eau de Parfum,64.88,10,22,1427.36,Hong Kong,100.0,Midrange
Unknown,VALENTINE NERO WOMEN Eau de Parfum 3.4 oz,Eau de Parfum,13.99,10,5,69.95,United States,101.0,Budget
Versace,VERSACE EROS POUR FEMME 3.4 oz 3.3 edt Perfume New Tester,Eau de Toilette,44.95,107,32,1438.4,United States,101.0,Midrange
Parfums De Marly,PARFUMS de MARLY DELINA La Rosee 2.5 oz./ 75 ml. EDP Spray- NEW IN BOX,Eau de Parfum,100.99,1,17,1716.83,United States,75.0,Prestige
Jo Malone,Jo Malone Bitter  Mandarin Cologne Spray Women's Eau de  - 3.4 fl oz/100ml,Cologne,79.99,9,7,559.93,United States,101.0,Midrange
Ariana Grande,Sweet Like Candy by Ariana Grande perfume 3.3 / 3.4 oz edp New Tester,Eau de Parfum,29.53,50,856,25277.68,United States,101.0,Budget
Parfums De Marly,Parfums de Marly Delina 2.5 fl oz Women's EDP Spray USED SALE!!!,Eau de Parfum,80.0,10,2,160.0,United States,74.0,Midrange
Gucci,Gucci Guilty 1.7 oz EDT Perfume for Women New in Box,Eau de Toilette,64.58,10,275,17759.5,United States,50.0,Midrange
Bath & Body Works,BATH & BODY WORKS NIGHT BLOOMING JASMINE BODY MIST 8 FL OZ,Eau de Parfum,23.95,5,23,550.85,United States,237.0,Budget
Davidoff,COOL WATER * Davidoff * Perfume for Women * EDT * 3.4 oz * BRAND NEW TESTER,Eau de Toilette,20.87,10,4936,103014.32,United States,101.0,Budget
Tom Ford,Tom Ford Black Orchid Eau De Parfum Sample Size Spray .05 FL. OZ 1.5ml VIAL VOC,Eau de Parfum,11.49,10,64,735.36,United States,1.0,Budget
Thierry Mugler,Thierry Mugler Angel Eau De Parfum  3.4 oz / 100 ml New Factory Sealed,Eau de Parfum,39.0,4,175,6825.0,United States,100.0,Midrange
Estée Lauder,Youth Dew by Estee Lauder EDP Spray 2.25 oz (w),Eau de Parfum,22.55,3,15,338.25,United States,67.0,Budget
Unknown,Perfume EDP for Women 3.4 oz / 100 ml  NEW,Eau de Parfum,23.99,10,4,95.96,China,100.0,Budget
Unknown,Carmina By Creed2.5 oz / 75 ml Eau De Parfum For Women New In Box,Eau de Parfum,124.99,1,3,374.96999999999997,Hong Kong,75.0,Prestige
Burberry,Burberry Her ELIXIR DE PARFUM EDP Intense-Deluxe Travel Spray 0.33oz NEW IN BOX,Eau de Parfum,13.0,10,0,0.0,United States,10.0,Budget
Carolina Herrera,Good Girl by Carolina Herrera 2.7 oz Eau De Parfum Spray Women's New & Sealed,Eau de Parfum,44.97,9,2,89.94,United States,80.0,Midrange
Yves Saint Laurent,Yves Saint Laurent Black Opium Eau De Parfum Spray 90 ml 3 Oz For Women New Seal,Eau de Parfum,38.69,10,11,425.59,United States,90.0,Midrange
Lancôme,Lancome Tresor 3.4oz EDP Women's Elegant Perfume Spray New,Eau de Parfum,43.99,10,29,1275.71,United States,101.0,Midrange
Armand Dupree Fuller,LUCIA MENDEZ PERFUMES CON FEROMONAS ELIGE TU FAVORITO 100% ORIGINAL CAJA SELLADA,Cologne,32.99,10,472,15571.28,United States,100.0,Midrange
Ralph Lauren,RALPH by Ralph Lauren 3.3 / 3.4 oz EDT For Women New in Box,Eau de Toilette,47.69,41,269,12828.609999999999,United States,101.0,Midrange
Dkny,Be Extra Delicious By DKNY 0.24oz EDP Women's Perfume Travel Size,Eau de Parfum,14.95,19,5,74.75,United States,7.0,Budget
United Colors Of Benetton,United Colors of Benetton MINI COLORS FEMME WOMEN **Lot of 8** 0.13 oz 4ml EDT,Eau de Toilette,24.99,10,79,1974.2099999999998,United States,4.0,Budget
Maison,Maison Louis Marie No.04 Bois de Balincourt Perfume Oil Rollerball .10 oz No.4,Eau de Parfum,22.09,1,41,905.6899999999999,United States,3.0,Budget
Calvin Klein,Obsession Perfume by Calvin Klein - 3.3 / 3.4 oz / 100 ml EDP Spray New In Box,Eau de Parfum,24.65,10,615,15159.75,United States,100.0,Budget
Dolce & Gabbana,Dolce & Gabbana Ladies The Only One EDP Spray 3.4 oz (Tester) Fragrances,Eau de Parfum,50.75,3,29,1471.75,United States,101.0,Midrange
Vince Camuto,"Vince Camuto Illuminare Eau De Parfum Spray, 3.4 Fl Oz Open Box",Eau de Parfum,19.99,10,177,3538.2299999999996,United States,101.0,Budget
Avon,Avon Far Away Infinity Eau de Parfum 1.7 fl. oz.  NIB/Free Travel Spray,Eau de Parfum,13.89,10,157,2180.73,United States,50.0,Budget
Mancera,Roses Greedy by Mancera perfume for unisex EDP 4 / 4.0 oz New in Box,Eau de Parfum,57.85,33,58,3355.3,United States,118.0,Midrange
Unknown,"Sweet Tooth Eau de Parfum, Perfume for Women, 1 fl oz",Eau de Parfum,30.96,2,3,92.88,United States,30.0,Midrange
Juliette Has A Gun,MMMM BY Juliette Has A Gun perfume for her EDP 3.3 / 3.4 oz New in Box,Eau de Parfum,53.99,3,117,6316.83,United States,101.0,Midrange
Paris Hilton,PARIS HILTON ELECTRIFY for Women Cologne 3.4 oz 100 ml Eau de Parfum Spray UNBOX,Eau de Parfum,14.99,4,51,764.49,United States,100.0,Budget
